session_id,job_ids,actions
12811,"[14450, 14449, 14166, 14418, 14433, 14374, 12456, 13956, 13058]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12812,"[13948, 10904, 12725, 12723, 12723, 12722, 12722, 12720, 11381, 11121, 12560, 12554, 10797]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12813,"[12576, 13436, 13043, 12285, 13896, 12719, 12718, 11866, 12368]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view']"
12814,"[12451, 11620, 12404, 12363, 11418, 11622, 11193, 11587, 11621, 11663]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12815,"[14299, 14182, 12982, 14178, 14177]","['view', 'view', 'view', 'view', 'view']"
12816,"[11667, 11121, 12562, 14179, 13749, 12563, 10870, 12419, 11620, 10875, 11164]","['view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view', 'view']"
12817,"[12122, 12305, 11544, 12186, 11925, 11384, 11100, 12056]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12818,"[12105, 12057, 10864, 11850, 12055, 11160, 12021]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
12819,"[12053, 12052, 12050]","['view', 'view', 'view']"
12820,"[12049, 11452, 12048, 12037, 11123, 11954, 11842]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
12821,"[11622, 11192, 11664, 11193, 11662, 10883, 12146, 10881, 11922, 10890, 12060, 12108]","['view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12822,"[11307, 11473, 11147, 11076, 12051, 10810]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12823,"[22246, 21905, 22173, 20637]","['view', 'view', 'view', 'view']"
12824,"[15487, 15513, 14338, 12200, 11453, 11950, 11949, 11668, 11203]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12825,"[14020, 14019, 11510, 11672]","['apply', 'apply', 'apply', 'apply']"
12826,"[12127, 12126, 12125, 11849, 11848, 11847]","['view', 'view', 'view', 'view', 'view', 'view']"
12827,"[21847, 21627, 21626, 15508, 15403, 15356, 14800, 15291, 15063, 15057, 15260, 15229, 15228, 14862]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12828,"[14844, 14843, 14762, 14548, 14528, 14411, 14441, 14438, 14437, 13367]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12829,"[13725, 13945, 13829, 13828, 13827, 13826, 12643, 15179, 14444, 14442, 11675, 11678, 11677]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'view', 'view', 'view']"
12830,"[11544, 11674, 14081, 14166]","['apply', 'apply', 'apply', 'apply']"
12831,"[21229, 20930, 15855, 14791, 10906, 12808]","['view', 'view', 'view', 'view', 'view', 'view']"
12832,"[16760, 15717, 14720]","['apply', 'apply', 'apply']"
12833,"[10815, 11691, 11690, 11543, 10873]","['apply', 'apply', 'apply', 'apply', 'apply']"
12834,"[13360, 12390, 11793]","['apply', 'apply', 'view']"
12835,"[11699, 12854, 12159]","['view', 'apply', 'apply']"
12836,"[22591, 13305, 13304, 13303, 12892]","['view', 'view', 'view', 'view', 'view']"
12837,"[19199, 18054, 11293, 11592, 12135, 12743, 19646, 15724, 11610, 12134, 19652, 18156, 11509]","['view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12838,"[12173, 12768, 12767, 12765, 11726, 11612, 11722, 11721, 11720, 11718, 11093]","['apply', 'apply', 'apply', 'apply', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12839,"[19641, 12308, 11567, 12766, 11593, 12388, 12387, 12386]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12840,"[12385, 10996, 11723, 11717]","['apply', 'apply', 'apply', 'apply']"
12841,"[15646, 15531, 15511, 15530, 15486, 12867]","['view', 'view', 'view', 'view', 'view', 'view']"
12842,"[17536, 12143, 11118]","['apply', 'view', 'view']"
12843,"[15294, 14562, 13340, 13339, 11039, 12189, 12880, 12702, 11593, 11920, 12033]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12844,"[12698, 12194, 15246]","['view', 'view', 'apply']"
12845,"[13224, 11078, 12322, 12601, 12109, 11186, 12696, 15293, 13448, 13225, 11795, 11870, 13338, 12167]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12846,"[12882, 12881, 11040]","['apply', 'apply', 'apply']"
12847,"[12477, 12700, 12699, 12697, 12695, 11614, 12098]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view']"
12848,"[11851, 11897, 10951, 11896, 11894]","['view', 'view', 'view', 'view', 'view']"
12849,"[11755, 11519, 12102, 12101, 12049, 12100, 11953, 11952, 11900]","['view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12850,"[11899, 11041, 11262, 11898, 11565, 11895, 11393]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12851,"[12132, 11775, 12028]","['view', 'view', 'view']"
12852,"[11756, 12131, 12072, 12130, 12129]","['view', 'apply', 'apply', 'apply', 'apply']"
12853,"[14902, 14577, 12415, 11769]","['apply', 'apply', 'apply', 'apply']"
12854,"[14757, 13619, 11778]","['view', 'view', 'view']"
12855,"[14606, 14353, 12009, 14351, 12385]","['view', 'view', 'view', 'view', 'view']"
12856,"[11914, 13849, 13848, 13847, 13846, 13845, 12628, 13844, 13843]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12857,"[13842, 13841, 13838, 13716]","['view', 'view', 'view', 'view']"
12858,"[13715, 13361, 12631, 14373, 13129, 11669, 13557]","['view', 'view', 'view', 'apply', 'apply', 'apply', 'apply']"
12859,"[12768, 14587, 12171]","['apply', 'apply', 'apply']"
12860,"[23321, 22959, 15615, 15179, 14966, 15057, 15056, 15055, 15013, 14998, 14858, 14442, 12763]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12861,"[18206, 15736, 13239, 12764, 15083, 11777, 22960]","['apply', 'apply', 'apply', 'apply', 'apply', 'view', 'apply']"
12862,"[15136, 19233, 16757, 17773, 15278, 13403, 12980, 11447]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12863,"[12806, 12804, 12799, 12798, 12795, 12794, 12675]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
12864,"[12659, 15704, 14427, 12807, 12805, 12803, 12801, 12800, 12797, 12353, 12352]","['view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view']"
12865,"[12347, 11811, 11810, 11805, 11785, 12802, 12357]","['view', 'view', 'view', 'view', 'view', 'apply', 'apply']"
12866,"[12074, 12356, 12355, 12354, 11042, 12348, 12341, 11549]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12867,"[14306, 13644, 13773, 13778, 13776, 14091, 13667, 13955, 12550, 13815]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12868,"[12278, 13057, 13755]","['view', 'view', 'view']"
12869,"[13765, 13726, 12249, 13240, 10997]","['view', 'view', 'view', 'view', 'view']"
12870,"[13042, 10969, 12107, 12437, 12863, 12829, 12246, 12393]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12871,"[10875, 10874, 12545, 12544, 12224, 12981, 12754, 13603, 12982]","['view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply']"
12872,"[13782, 13780, 13777, 13973, 13783, 11423, 12828, 10872, 10880, 12540]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12873,"[12539, 12411, 10883, 12374, 12363, 12263, 11608, 12272, 12271, 12216, 12186, 12185]","['apply', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12874,"[11100, 12160, 11923]","['view', 'view', 'view']"
12875,"[10865, 11160, 12068, 11982, 11940, 11319, 11320, 11878]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12876,"[11877, 11313, 10884]","['view', 'view', 'apply']"
12877,"[15312, 11804, 11803]","['view', 'view', 'view']"
12878,"[15803, 18464, 15359, 14780, 14716, 14633, 10938, 13264, 13082]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12879,"[12955, 13307, 13306, 12127, 11821, 12267]","['view', 'view', 'view', 'view', 'view', 'view']"
12880,"[19634, 15414, 15534, 15532, 13319]","['view', 'view', 'view', 'view', 'view']"
12881,"[12856, 12855, 18520, 15533, 13098, 13392, 13326, 13325, 12956, 13324, 13323]","['view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12882,"[13322, 13321, 11509]","['apply', 'apply', 'apply']"
12883,"[13096, 12859, 12858, 12853, 10906, 10899]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12884,"[12852, 11493, 12851, 12617, 22765, 22990, 22365, 22364, 21688, 11230, 22019]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12885,"[13391, 13327, 12903, 13320, 12857, 12462, 11176, 12461, 11722, 12460]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12886,"[12458, 12459, 11720, 12457, 12456, 11875]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12887,"[13144, 14600, 14611, 14465, 14413]","['apply', 'view', 'view', 'view', 'view']"
12888,"[12278, 12981, 11055, 11959, 13142, 11644]","['view', 'view', 'view', 'view', 'view', 'view']"
12889,"[13140, 13058, 14464, 12962, 14552]","['view', 'view', 'apply', 'apply', 'apply']"
12890,"[14529, 14466, 13147, 12887, 11785, 13143, 12446, 13141, 13138, 13057, 13056, 12187, 11855]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view']"
12891,"[11624, 13273, 11066, 11866]","['apply', 'apply', 'view', 'view']"
12892,"[14626, 14616, 14582]","['view', 'view', 'view']"
12893,"[15459, 15127, 15125]","['view', 'view', 'view']"
12894,"[13611, 13612, 12876]","['view', 'apply', 'apply']"
12895,"[14679, 14677, 14380, 14588, 14618, 14425, 14402, 12916]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12896,"[10946, 13040, 11005, 12639, 10907, 12638, 12473, 10802, 11353, 11591, 11941]","['view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'view', 'view', 'view']"
12897,"[10844, 12028, 11004, 11002, 11001, 12014, 12389, 12351, 12349, 12350, 10892]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12898,"[10966, 11372, 12070, 11009, 11057, 11963, 11011, 11032, 11730]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply']"
12899,"[11882, 21035, 15246]","['apply', 'view', 'view']"
12900,"[15678, 15672, 13894, 13892, 13281, 13286, 12025, 13285, 12217, 13914, 12281, 13912, 13911]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply']"
12901,"[13127, 12282, 11562, 13038, 15679, 15676, 13915, 13910]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12902,"[13547, 13895, 13881, 13891, 13430]","['apply', 'apply', 'apply', 'apply', 'apply']"
12903,"[13333, 13890, 13336, 12767]","['apply', 'apply', 'apply', 'apply']"
12904,"[13334, 12634, 13888, 13887, 13886, 13885, 13884, 13123, 13883, 13882, 11870, 13108]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12905,"[13284, 13139, 12555, 21034, 13429, 13283, 11949, 11881]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12906,"[14918, 14138, 14937]","['view', 'view', 'apply']"
12907,"[15333, 11976, 13253, 13251, 13250, 13249]","['view', 'view', 'view', 'view', 'view', 'view']"
12908,"[15684, 15105, 12693, 15439, 15207, 13656, 11454, 23057, 21896]","['view', 'view', 'view', 'apply', 'apply', 'apply', 'view', 'apply', 'apply']"
12909,"[10943, 10944, 12971, 12970, 10942, 12234, 13202, 12327, 13422, 13421, 13420, 11351, 11530]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12910,"[12972, 11935, 12342, 13335, 10936, 12945, 12219, 12326, 13089, 12635, 12480, 10941, 12912, 10917]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12911,"[14534, 14583, 11832, 10839, 13989, 13144, 12103]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
12912,"[14837, 14480, 14836, 14493, 14804, 14764, 14684, 12578, 14835]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply']"
12913,"[14834, 14788, 14529, 14773, 14787, 14779, 14786]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12914,"[14693, 14591, 14339, 12577, 12033, 11379, 12575, 12421, 11627, 12574, 11075]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12915,"[12206, 11782, 11812]","['apply', 'view', 'view']"
12916,"[10875, 12439, 10884, 12438]","['apply', 'apply', 'apply', 'apply']"
12917,"[11863, 11746, 12436, 12107, 11183]","['apply', 'apply', 'apply', 'apply', 'apply']"
12918,"[11504, 10797, 12433, 11512]","['apply', 'apply', 'apply', 'apply']"
12919,"[13614, 14152, 13587, 13509, 12992, 12564, 12872]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
12920,"[12923, 12658, 14181, 12873, 11915, 11965]","['view', 'view', 'apply', 'apply', 'apply', 'view']"
12921,"[11967, 11966, 12231, 11711, 12507, 12506, 12426, 12505, 12504, 12410, 12403]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12922,"[18111, 21665, 22015, 10985, 22014, 21488, 21575, 20007, 18699]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12923,"[11979, 10847, 11068, 21136]","['view', 'view', 'view', 'apply']"
12924,"[14702, 13520, 14904, 13463, 13559]","['view', 'view', 'apply', 'apply', 'apply']"
12925,"[14982, 14981, 14951, 13597, 13719, 11865]","['view', 'view', 'view', 'view', 'apply', 'apply']"
12926,"[15255, 15066, 15224, 15292, 15239, 14489, 14471, 14393, 10831, 14416, 14415, 11986]","['view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view']"
12927,"[11985, 11984, 11605, 11574, 10842, 11983]","['view', 'view', 'apply', 'apply', 'apply', 'apply']"
12928,"[12792, 12791, 12790, 12636, 12789, 12786, 12785, 12689, 12784, 12782]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12929,"[11867, 12781, 12788, 12787, 12510, 12613, 12783]","['view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply']"
12930,"[18232, 14009, 11669]","['view', 'view', 'view']"
12931,"[12135, 12766, 14008, 11672, 13866, 13166, 13159, 13158, 13157, 13156, 13155, 13154, 11509, 13153, 12173]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12932,"[12308, 13152, 12423, 13151, 13150, 13149, 10968, 12612, 12622, 13167, 12027, 12026, 12024, 12023]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'view', 'view', 'view', 'view']"
12933,"[12022, 12012, 12011, 12010]","['view', 'view', 'view', 'view']"
12934,"[12020, 12014, 10815, 10981, 12017, 11560, 12016]","['view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply']"
12935,"[12625, 14975, 14866]","['view', 'view', 'view']"
12936,"[14973, 14879, 12338, 12346]","['view', 'view', 'view', 'view']"
12937,"[12758, 12342, 12678, 12757, 12756, 12674, 11530]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
12938,"[12620, 11351, 12168, 11568]","['view', 'apply', 'view', 'view']"
12939,"[11062, 11642, 12059, 11165]","['view', 'view', 'view', 'apply']"
12940,"[21215, 14380, 15251, 15250, 14953, 14946, 14590, 14336, 13288, 13241, 12559, 15349, 11350, 11865]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'view']"
12941,"[15470, 15271, 15265, 15240, 15157]","['view', 'view', 'view', 'view', 'view']"
12942,"[15037, 14783, 13205, 14418, 13660, 13245, 11093, 14197, 14183]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12943,"[13614, 14171, 13511, 14167, 13632, 13343, 13936, 13926, 13808, 13754, 12873, 13386, 13721, 13345]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12944,"[12287, 13709, 13399, 13464, 11173, 13458, 13179, 13454, 13453]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12945,"[12579, 12092, 14570, 15068, 13507, 13261, 12564, 14987, 14817, 14816, 14810]","['view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12946,"[14610, 14322, 13509, 10854]","['apply', 'apply', 'apply', 'apply']"
12947,"[14128, 13393, 14181, 13342]","['apply', 'apply', 'apply', 'apply']"
12948,"[13925, 13924, 13923]","['apply', 'apply', 'apply']"
12949,"[13919, 13918, 13389, 13738, 13714, 13466]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12950,"[13395, 13394, 13456, 12701, 12561, 12452, 12447, 12445, 12077, 12076]","['apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view', 'view', 'view']"
12951,"[15370, 15143, 12081]","['view', 'view', 'view']"
12952,"[15468, 15340, 15349]","['view', 'view', 'view']"
12953,"[15330, 15316, 15090, 14985, 15250, 15286, 14953, 15124, 14380, 15108, 14819, 14943, 14916]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12954,"[14722, 14461, 13036, 14552, 12328, 14534, 14815, 14592, 12016, 14809, 14807, 14803]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12955,"[14782, 14634, 14596, 14691, 14597, 14655, 14080, 14541, 14423, 14497, 14349]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12956,"[12638, 14313, 14298, 13613, 13549, 13944, 10802, 11818, 13943]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12957,"[13942, 13941, 12754]","['view', 'view', 'view']"
12958,"[10927, 10928, 12327, 13465, 13447, 12014, 12845, 12155, 11215, 11591, 13259, 10873, 10872]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
12959,"[11667, 12592, 10991, 10990, 12443, 10945, 13081]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
12960,"[12224, 13109, 13102, 12824, 12823, 15272, 14863]","['view', 'view', 'view', 'view', 'view', 'apply', 'apply']"
12961,"[14841, 14840, 12017, 13835, 11350, 10837, 13405]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
12962,"[10830, 11203, 11596, 12007, 11207]","['apply', 'view', 'view', 'view', 'view']"
12963,"[18233, 12124, 12123]","['view', 'view', 'view']"
12964,"[18362, 18360, 15804, 16865, 15402, 15073, 15478, 15335, 15509]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply']"
12965,"[14962, 14380, 12088, 11285, 12133, 12081]","['apply', 'apply', 'view', 'view', 'view', 'view']"
12966,"[15438, 11593, 12171, 12135]","['view', 'view', 'view', 'view']"
12967,"[12134, 11672, 12173, 12172]","['view', 'apply', 'apply', 'apply']"
